tweet_id,user_username,text,possibly_sensitive,author_id,conversation_id,source,lang,created_at,in_reply_to_user_id,user_protected,user_verified,user_url,user_location,user_profile_image_url,user_description,user_name,user_created_at,user_pinned_tweet_id,retweet_count,like_count,quote_count,user_tweet_count,user_list_count,user_followers_count,user_following_count,sourcetweet_type,sourcetweet_id,sourcetweet_text,sourcetweet_lang,sourcetweet_author_id
1347938405850750980,tomio_cz,Tomio Okamura: Dnešní aktuality 2.1.2021 https://t.co/PzGUMFKzSp prostřednictvím @YouTube,FALSE,1710527172,1347938405850750980,Twitter Web App,cs,2021-01-09T16:08:54.000Z,,FALSE,FALSE,https://t.co/Ulv7TykfZL,,https://pbs.twimg.com/profile_images/808994525385519104/2MBupdXy_normal.jpg,"Oficiální twitter předsedy hnutí Svoboda a přímá demokracie (SPD) Tomia Okamury. Více na https://t.co/4VbQWYGZMJ, https://t.co/Ulv7TykfZL",Tomio Okamura,2013-08-29T17:24:17.000Z,,1,15,0,6129,167,29612,174,,,,,
1347911369551736832,AndrejBabis,Velká gratulace našim indickým přátelům! https://t.co/hJK5je3Qws,FALSE,713035525,1347911369551736832,Twitter for iPhone,cs,2021-01-09T14:21:28.000Z,,FALSE,TRUE,https://t.co/gBCJS8I2Z2,,https://pbs.twimg.com/profile_images/1415915729040314370/WHBP4JHt_normal.jpg,Občan ČR,Andrej Babiš,2012-07-23T20:12:03.000Z,,8,52,4,13960,777,453866,242,quoted,1347877950620921856,"Our heartiest congratulations to the Czech Republic-based Maestro Debashish Chaudhuri for being awarded the prestigious Pravasi Bharatiya Samman under Arts&amp;Culture Category by the President of India on the occasion of #PravasiBharatiyaDiwas2021 &amp; #NRIDay. 

@CzechMFA @IndiaCzech https://t.co/m2BJwnK9Gw",en,837344059320479744
1347895313332318210,tomio_cz,Poslankyně Monika Jarošová (SPD) k Blanickému manifestu Daniela Landy https://t.co/3ugYuHQVp6 prostřednictvím @YouTube,FALSE,1710527172,1347895313332318210,Twitter Web App,cs,2021-01-09T13:17:40.000Z,,FALSE,FALSE,https://t.co/Ulv7TykfZL,,https://pbs.twimg.com/profile_images/808994525385519104/2MBupdXy_normal.jpg,"Oficiální twitter předsedy hnutí Svoboda a přímá demokracie (SPD) Tomia Okamury. Více na https://t.co/4VbQWYGZMJ, https://t.co/Ulv7TykfZL",Tomio Okamura,2013-08-29T17:24:17.000Z,,2,19,0,6129,167,29612,174,,,,,
1347865669388406784,tomio_cz,Svatá pravda. :-) https://t.co/NdG436zbX4,FALSE,1710527172,1347865669388406784,Twitter for iPhone,cs,2021-01-09T11:19:52.000Z,,FALSE,FALSE,https://t.co/Ulv7TykfZL,,https://pbs.twimg.com/profile_images/808994525385519104/2MBupdXy_normal.jpg,"Oficiální twitter předsedy hnutí Svoboda a přímá demokracie (SPD) Tomia Okamury. Více na https://t.co/4VbQWYGZMJ, https://t.co/Ulv7TykfZL",Tomio Okamura,2013-08-29T17:24:17.000Z,,7,85,2,6129,167,29612,174,,,,,
1347860417398374400,alenaschillerov,Ještě jste si nestihli vyřídit paušální daň? Nevadí 😌 V pondělí 11. ledna jsme pro vás prodloužili úřední hodiny na finančních úřadech. Více ve videu 😊⏩ https://t.co/gnqd0fBMbL,FALSE,1408164626,1347860417398374400,Twitter Media Studio,cs,2021-01-09T10:59:00.000Z,,FALSE,FALSE,"","Brno, Česká republika",https://pbs.twimg.com/profile_images/1421150921975795712/yu1uaRfs_normal.jpg,"Nesouhlasím s tím, co říkáte, ale až do smrti budu hájit Vaše právo to říkat.",Alena Schillerová,2013-05-06T16:32:47.000Z,,3,23,1,3718,175,40154,220,,,,,
1347798015369768963,vojtafilip,"I pro paní ředitelku SÚKL Storovou platí, že léková politika není podřízena evropské legislativě a je v rukou národních států. Jestli nechce vykonávat svou funkci, nemusí. Jistě najdeme dost jiných odborníků, kteří budou procovat ve prospěch občanů ČR a nikoli pro byrokraty v EU.",FALSE,839771819469078529,1347798015369768963,Twitter Web App,cs,2021-01-09T06:51:02.000Z,,FALSE,FALSE,"",,https://pbs.twimg.com/profile_images/847367555232579584/h8tOUrML_normal.jpg,občan ČR a teď místopředseda PS PČR,Vojtěch Filip,2017-03-09T09:36:18.000Z,,12,138,5,455,79,5172,29,,,,,
1347592252596637697,alenaschillerov,"Co nejrychlejší návrat k běžnému životu. To je přání, které máme asi všichni společné. Děkuji všem, kteří pro jeho naplnění dělají maximum. Jako v tomto případě má milovaná alma mater @muni_cz 👍

https://t.co/fh4Sq3InZK",FALSE,1408164626,1347592252596637697,Twitter Web App,cs,2021-01-08T17:13:24.000Z,,FALSE,FALSE,"","Brno, Česká republika",https://pbs.twimg.com/profile_images/1421150921975795712/yu1uaRfs_normal.jpg,"Nesouhlasím s tím, co říkáte, ale až do smrti budu hájit Vaše právo to říkat.",Alena Schillerová,2013-05-06T16:32:47.000Z,,3,63,4,3718,175,40154,220,,,,,
1347581367706644480,KarelHavlicek_,🆒️ čísla k paušální dani. Naplňování našeho/vašeho 📦 https://t.co/lGoI339FFb v praxi. S cílem snížit administrativní zátěž podnikatelů.📝 https://t.co/R2dU9zmTSE,FALSE,1105851826702897152,1347581367706644480,Twitter for Android,cs,2021-01-08T16:30:09.000Z,,FALSE,FALSE,"",,https://pbs.twimg.com/profile_images/1267448425416667136/LJWj2A2r_normal.jpg,"Místopředseda Vlády ČR @strakovka, ministr @mpo_tweetuje, ministr @min_dopravy a místopředseda @Vedavyzkum",Karel Havlíček,2019-03-13T15:23:16.000Z,,0,8,0,2907,128,25438,200,quoted,1347553562671382528,"K paušální dani se k 8. lednu přihlásilo 25 180 živnostníků. Nejvíce zájemců hlásí @FU_Praha (3 788), FÚ pro Středočeský kraj (3 530) a @fu_jmk (2 898). A každým dnem přibývají tisíce nových. Proto děláme vše proto, aby se každý stihl správně rozhodnout a oznámení včas podat.",cs,1408164626
1347580118882004994,KarelHavlicek_,"🆕️ Plníme https://t.co/lGoI339FFb ➡️ paušální daň zavedena tak, jak jsme na @MinFinCZ a @mpo_tweetuje slíbili. Využijete? Usnadní vám život. 😉 https://t.co/qQBDnSy4E8",FALSE,1105851826702897152,1347580118882004994,Twitter for Android,cs,2021-01-08T16:25:11.000Z,,FALSE,FALSE,"",,https://pbs.twimg.com/profile_images/1267448425416667136/LJWj2A2r_normal.jpg,"Místopředseda Vlády ČR @strakovka, ministr @mpo_tweetuje, ministr @min_dopravy a místopředseda @Vedavyzkum",Karel Havlíček,2019-03-13T15:23:16.000Z,,0,4,0,2907,128,25438,200,quoted,1346869878318313472,"Zájemcům o paušální daň moc času na rozmyšlenou nezbývá - do pondělí 11. ledna. Podat oznámení mohou datovou schránkou, poštou nebo osobně na finančním úřadě. Pokud můžete, zvolte prosím distanční podání. Chceme ale vyjít vstříc. Proto jsme jednorázově prodloužili úřední hodiny.",cs,1408164626
1347553565204733952,alenaschillerov,"Všechny důležité informace k paušální dani najdete na https://t.co/WWXXaIFv6o. Děkuji také @Financnisprava, že mají dnes napříč republikou výjimečně otevřeno, a to do 17:00. V pondělí 11. ledna, kdy je poslední den pro přihlášení, dokonce do 18:00.",FALSE,1408164626,1347553562671382528,Twitter Web App,cs,2021-01-08T14:39:40.000Z,1408164626,FALSE,FALSE,"","Brno, Česká republika",https://pbs.twimg.com/profile_images/1421150921975795712/yu1uaRfs_normal.jpg,"Nesouhlasím s tím, co říkáte, ale až do smrti budu hájit Vaše právo to říkat.",Alena Schillerová,2013-05-06T16:32:47.000Z,,3,20,2,3718,175,40154,220,,,,,
1347553562671382528,alenaschillerov,"K paušální dani se k 8. lednu přihlásilo 25 180 živnostníků. Nejvíce zájemců hlásí @FU_Praha (3 788), FÚ pro Středočeský kraj (3 530) a @fu_jmk (2 898). A každým dnem přibývají tisíce nových. Proto děláme vše proto, aby se každý stihl správně rozhodnout a oznámení včas podat.",FALSE,1408164626,1347553562671382528,Twitter Web App,cs,2021-01-08T14:39:40.000Z,,FALSE,FALSE,"","Brno, Česká republika",https://pbs.twimg.com/profile_images/1421150921975795712/yu1uaRfs_normal.jpg,"Nesouhlasím s tím, co říkáte, ale až do smrti budu hájit Vaše právo to říkat.",Alena Schillerová,2013-05-06T16:32:47.000Z,,1,27,4,3718,175,40154,220,,,,,
1347543645705170945,tomio_cz,"Židovské instituce a Židé jsou ve Švédsku napadány islámskými imigranty, uvedla švédská spisovatelka Paulina Neudingová na půdě OSN. Děti v židovských školkách si dokonce musejí hrát za neprůstřelnými okny! Tohle v ČR nechceme a takové útoky proti Židům jednoznačně odsuzujeme. https://t.co/xMTAKpdvub",FALSE,1710527172,1347543645705170945,Twitter for iPad,cs,2021-01-08T14:00:15.000Z,,FALSE,FALSE,https://t.co/Ulv7TykfZL,,https://pbs.twimg.com/profile_images/808994525385519104/2MBupdXy_normal.jpg,"Oficiální twitter předsedy hnutí Svoboda a přímá demokracie (SPD) Tomia Okamury. Více na https://t.co/4VbQWYGZMJ, https://t.co/Ulv7TykfZL",Tomio Okamura,2013-08-29T17:24:17.000Z,,7,82,1,6129,167,29612,174,,,,,
1347539996358701056,alenaschillerov,"ČR má celkem 91 platných smluv o zamezení dvojího zdanění. Podporujeme tím byznys a investice jak českých podnikatelů v zahraničí, tak zahraničních subjektů v ČR. Díky těmto smlouvám nemusí své příjmy danit dvakrát. Posilujeme také mezinárodní boj s daňovými úniky a podvody. https://t.co/0YDfFxdm60",FALSE,1408164626,1347539996358701056,Twitter Web App,cs,2021-01-08T13:45:45.000Z,,FALSE,FALSE,"","Brno, Česká republika",https://pbs.twimg.com/profile_images/1421150921975795712/yu1uaRfs_normal.jpg,"Nesouhlasím s tím, co říkáte, ale až do smrti budu hájit Vaše právo to říkat.",Alena Schillerová,2013-05-06T16:32:47.000Z,,1,20,1,3718,175,40154,220,quoted,1347539730209107968,"MF aktualizovalo seznam platných mezinárodních smluv o zamezení dvojímu zdanění. Od počátku letošního roku se v praxi provádějí smlouvy s Kyrgyzstánem, Botswanou a Ghanou. ČR má uzavřené obdobné smlouvy s celkem již 91 státy. https://t.co/ndwPgWrWcX",cs,724925828392427521
1347504203401408512,tomio_cz,"Tomio Okamura v TV Barrandov o zákulisí očkování, finančních kompenzacíc... https://t.co/jr4e8FIEa1 prostřednictvím @YouTube",FALSE,1710527172,1347504203401408512,Twitter Web App,cs,2021-01-08T11:23:32.000Z,,FALSE,FALSE,https://t.co/Ulv7TykfZL,,https://pbs.twimg.com/profile_images/808994525385519104/2MBupdXy_normal.jpg,"Oficiální twitter předsedy hnutí Svoboda a přímá demokracie (SPD) Tomia Okamury. Více na https://t.co/4VbQWYGZMJ, https://t.co/Ulv7TykfZL",Tomio Okamura,2013-08-29T17:24:17.000Z,,1,13,0,6129,167,29612,174,,,,,
1347425544594464768,KarelHavlicek_,"Budou negativní antigenní testy propustkou za kulturou nebo sportem? Termíny výzev nových kompenzačních programů. Kdy bude vypsán tendr na Dukovany? Poprvé v roce 2021 v pravidelném pořadu NA ROVINU. Bez přípravy, online, každý čtvrtek, YouTube. https://t.co/33AmfYWxIN https://t.co/G2uEAv1MEX",FALSE,1105851826702897152,1347425544594464768,Twitter Web App,cs,2021-01-08T06:10:58.000Z,,FALSE,FALSE,"",,https://pbs.twimg.com/profile_images/1267448425416667136/LJWj2A2r_normal.jpg,"Místopředseda Vlády ČR @strakovka, ministr @mpo_tweetuje, ministr @min_dopravy a místopředseda @Vedavyzkum",Karel Havlíček,2019-03-13T15:23:16.000Z,,4,23,6,2907,128,25438,200,,,,,
1347314348100874245,tomio_cz,"Německo zavádí kvóty na ženy. Spolková vláda rozhodla, že zavede povinnou přítomnost žen v představenstvech firem, pokud tato představenstva mají alespoň tři členy. Myslím, že funkce kdekoli se mají obsazovat ne na základě pohlaví či rasy a etnika, ale na základě schopností. https://t.co/DFG2t5ds8K",FALSE,1710527172,1347314348100874245,Twitter for iPad,cs,2021-01-07T22:49:07.000Z,,FALSE,FALSE,https://t.co/Ulv7TykfZL,,https://pbs.twimg.com/profile_images/808994525385519104/2MBupdXy_normal.jpg,"Oficiální twitter předsedy hnutí Svoboda a přímá demokracie (SPD) Tomia Okamury. Více na https://t.co/4VbQWYGZMJ, https://t.co/Ulv7TykfZL",Tomio Okamura,2013-08-29T17:24:17.000Z,,5,108,0,6129,167,29612,174,,,,,
1347311616224862209,tomio_cz,"Nelze říci, že bych s Margaret Thatcherovou souhlasil úplně ve všem (jsem kritický k její neoliberální ekonomické politice), ale co se týče EU, měla naprostou pravdu. https://t.co/y7nfI6gH5U",FALSE,1710527172,1347311616224862209,Twitter for iPad,cs,2021-01-07T22:38:15.000Z,,FALSE,FALSE,https://t.co/Ulv7TykfZL,,https://pbs.twimg.com/profile_images/808994525385519104/2MBupdXy_normal.jpg,"Oficiální twitter předsedy hnutí Svoboda a přímá demokracie (SPD) Tomia Okamury. Více na https://t.co/4VbQWYGZMJ, https://t.co/Ulv7TykfZL",Tomio Okamura,2013-08-29T17:24:17.000Z,,8,73,0,6129,167,29612,174,,,,,
1347279742983143440,AndrejBabis,"Přišel jsem domů z práce. V Průhonicích je plno sněhu, ale nikdo nelyžuje. Chci všechny, kdo se ptají, uklidnit. Moje rodina je doma 😎 https://t.co/bxBlfolzES",FALSE,713035525,1347279742983143440,Twitter Web App,cs,2021-01-07T20:31:36.000Z,,FALSE,TRUE,https://t.co/gBCJS8I2Z2,,https://pbs.twimg.com/profile_images/1415915729040314370/WHBP4JHt_normal.jpg,Občan ČR,Andrej Babiš,2012-07-23T20:12:03.000Z,,26,1002,84,13960,777,453866,242,,,,,
1347271907641581574,alenaschillerov,"Pohled na hospodaření státu v jednotlivých měsících roku 2020 potvrzuje, že do vypuknutí pandemie v březnu byly výsledky obdobné jako v minulých letech. Příjmy byly vyšší než stát plánoval. Horší bilance je až výsledkem uzavření ekonomiky a nastartování podpory domácností a firem https://t.co/y4BxHAnaso",FALSE,1408164626,1347271907641581574,Twitter Web App,cs,2021-01-07T20:00:28.000Z,,FALSE,FALSE,"","Brno, Česká republika",https://pbs.twimg.com/profile_images/1421150921975795712/yu1uaRfs_normal.jpg,"Nesouhlasím s tím, co říkáte, ale až do smrti budu hájit Vaše právo to říkat.",Alena Schillerová,2013-05-06T16:32:47.000Z,,4,36,3,3718,175,40154,220,,,,,
1347264955779854339,AndrejBabis,"@MotejlekSkocdop Já jsem pro zajímavost v práci, počítám dodávky vakcíny a očkování, moje rodina je v Průhonicích. Koukněte se na webové stránky hotelu, je zavřený do 29. ledna. Nenapálil vás někdo? 😂
https://t.co/olq5xB8m95 https://t.co/AGLiDYb6xg",FALSE,713035525,1347250302060285952,Twitter Web App,cs,2021-01-07T19:32:51.000Z,731425921291452416,FALSE,TRUE,https://t.co/gBCJS8I2Z2,,https://pbs.twimg.com/profile_images/1415915729040314370/WHBP4JHt_normal.jpg,Občan ČR,Andrej Babiš,2012-07-23T20:12:03.000Z,,6,78,22,13960,777,453866,242,,,,,
1347257640892702728,tomio_cz,Tomio Okamura: Dnešní aktuality 7.1.2021 https://t.co/By3GS8VaeQ prostřednictvím @YouTube,FALSE,1710527172,1347257640892702728,Twitter Web App,cs,2021-01-07T19:03:47.000Z,,FALSE,FALSE,https://t.co/Ulv7TykfZL,,https://pbs.twimg.com/profile_images/808994525385519104/2MBupdXy_normal.jpg,"Oficiální twitter předsedy hnutí Svoboda a přímá demokracie (SPD) Tomia Okamury. Více na https://t.co/4VbQWYGZMJ, https://t.co/Ulv7TykfZL",Tomio Okamura,2013-08-29T17:24:17.000Z,,2,16,0,6129,167,29612,174,,,,,
1347231271878078465,Vit_Rakusan,"Děkuju všem kolegům. A děkuju i vyjednávacímu týmu Pirátů za korektní jednání. Je to neuvěřitelně, ale byť jsme se na sebe často mračili, nakonec jsme odcházeli s úsměvem. A tak to má být: spojení s obsahem a proto, že ho vážně chceme.",FALSE,715102844270080000,1347231216643301383,Twitter for iPhone,cs,2021-01-07T17:19:00.000Z,715102844270080000,FALSE,FALSE,"",Czech Republic,https://pbs.twimg.com/profile_images/1410299936034410503/2UbUmM9O_normal.jpg,Předseda @STANCZ.,Vít Rakušan ⚫️⬛️,2016-03-30T09:06:18.000Z,,3,129,1,1422,116,37864,331,,,,,
1347231216643301383,Vit_Rakusan,"Právě jsme na našem Celostátním výboru @STANcz schválili návrh koaliční smlouvy s @PiratskaStrana. Budu se opakovat, nabízíme spojení na základě společné zkušenosti, na základě chuti tuhle zemi vést do budoucnosti. A ne se pořád vracet k tomu, co bylo v minulosti špatně. https://t.co/fQK9m5Dd5q",FALSE,715102844270080000,1347231216643301383,Twitter for iPhone,cs,2021-01-07T17:18:47.000Z,,FALSE,FALSE,"",Czech Republic,https://pbs.twimg.com/profile_images/1410299936034410503/2UbUmM9O_normal.jpg,Předseda @STANCZ.,Vít Rakušan ⚫️⬛️,2016-03-30T09:06:18.000Z,,13,324,3,1422,116,37864,331,,,,,
1347230191899324423,AndrejBabis,Today I said goodbye to H.E. Stephen B. King @USAmbPrague and thanked him for his contribution to the further development of strategic partnership between the Czech Republic and USA. I enjoyed our cooperation on deepening of our trade relations or in the field of cyber security. https://t.co/S3cMEhaAfy,FALSE,713035525,1347230191899324423,Twitter Web App,en,2021-01-07T17:14:42.000Z,,FALSE,TRUE,https://t.co/gBCJS8I2Z2,,https://pbs.twimg.com/profile_images/1415915729040314370/WHBP4JHt_normal.jpg,Občan ČR,Andrej Babiš,2012-07-23T20:12:03.000Z,,3,66,4,13960,777,453866,242,,,,,
1347229338266198017,AndrejBabis,Dnes jsem se rozloučil s velvyslancem Stephenem B. Kingem @USAmbPrague a poděkoval mu za jeho přínos k dalšímu rozvoji strategického partnerství mezi ČR a USA. Rád jsem s ním spolupracoval na prohlubování česko-amerických obchodních vztahů či v oblasti kybernetické bezpečnosti. https://t.co/VauDZ72FGz,FALSE,713035525,1347229338266198017,Twitter Web App,cs,2021-01-07T17:11:19.000Z,,FALSE,TRUE,https://t.co/gBCJS8I2Z2,,https://pbs.twimg.com/profile_images/1415915729040314370/WHBP4JHt_normal.jpg,Občan ČR,Andrej Babiš,2012-07-23T20:12:03.000Z,,3,53,5,13960,777,453866,242,,,,,
1347185043467341824,alenaschillerov,"Zpráva o úmrtí Michala Mejstříka mě velmi zasáhla. S panem profesorem jsem měla příležitost několikrát diskutovat o odborných tématech, a to vždy na korektní úrovni. Jeho blízkým vyjadřuji upřímnou soustrast.",FALSE,1408164626,1347185043467341824,Twitter Web App,cs,2021-01-07T14:15:18.000Z,,FALSE,FALSE,"","Brno, Česká republika",https://pbs.twimg.com/profile_images/1421150921975795712/yu1uaRfs_normal.jpg,"Nesouhlasím s tím, co říkáte, ale až do smrti budu hájit Vaše právo to říkat.",Alena Schillerová,2013-05-06T16:32:47.000Z,,2,53,1,3718,175,40154,220,,,,,
1347155124834226181,jhamacek,"R.I.P. Pan profesor Mejstřík v první vlně radil ÚKŠ, jak se vypořádat s ekonomickými dopady covidu. Je mi to moc líto. 
https://t.co/BUY4LV8Kxn",FALSE,20664874,1347155124834226181,Twitter for iPhone,cs,2021-01-07T12:16:25.000Z,,FALSE,FALSE,https://t.co/egejlTRQs6,Česká republika,https://pbs.twimg.com/profile_images/1272874484576464897/M1nOy19-_normal.jpg,"Předseda @CSSD, ministr vnitra 🇨🇿 | Czech Interior Minister | Leader of the Czech Social Democratic Party",Jan Hamáček,2009-02-12T09:44:43.000Z,,10,118,4,3916,353,89990,484,,,,,
1347153638947483648,tomio_cz,"@Slipkno32201916 Ano, předseda Pirátů Ivan Bartoš se dokonce aktivně účastní demonstrací na podporu přijímání nelegálních migrantů do ČR... https://t.co/hFaRpZjsjX",FALSE,1710527172,1346952343695273987,Twitter for iPhone,cs,2021-01-07T12:10:31.000Z,1328976507251929088,FALSE,FALSE,https://t.co/Ulv7TykfZL,,https://pbs.twimg.com/profile_images/808994525385519104/2MBupdXy_normal.jpg,"Oficiální twitter předsedy hnutí Svoboda a přímá demokracie (SPD) Tomia Okamury. Více na https://t.co/4VbQWYGZMJ, https://t.co/Ulv7TykfZL",Tomio Okamura,2013-08-29T17:24:17.000Z,,0,4,0,6129,167,29612,174,,,,,
1347152664694550529,tomio_cz,"To je Afrika? Ne, italská Kalábrie. Hnutí SPD jako jediné v parlamentu jasně stojí proti masové imigraci a islamizaci. https://t.co/5CJFvcJpZd",FALSE,1710527172,1347152664694550529,Twitter for iPhone,cs,2021-01-07T12:06:38.000Z,,FALSE,FALSE,https://t.co/Ulv7TykfZL,,https://pbs.twimg.com/profile_images/808994525385519104/2MBupdXy_normal.jpg,"Oficiální twitter předsedy hnutí Svoboda a přímá demokracie (SPD) Tomia Okamury. Více na https://t.co/4VbQWYGZMJ, https://t.co/Ulv7TykfZL",Tomio Okamura,2013-08-29T17:24:17.000Z,,8,96,1,6129,167,29612,174,,,,,
1347118927411867651,alenaschillerov,"Dnešní prodloužení restriktivních opatření proti epidemii do 22. ledna znamená, že zasažení podnikatelé mohou dále žádat @financnisprava o 500 Kč denně za každý jednotlivý den omezení svých provozů. https://t.co/hu3Dc1zjPZ",FALSE,1408164626,1347118927411867651,Twitter Web App,cs,2021-01-07T09:52:35.000Z,,FALSE,FALSE,"","Brno, Česká republika",https://pbs.twimg.com/profile_images/1421150921975795712/yu1uaRfs_normal.jpg,"Nesouhlasím s tím, co říkáte, ale až do smrti budu hájit Vaše právo to říkat.",Alena Schillerová,2013-05-06T16:32:47.000Z,,3,23,2,3718,175,40154,220,,,,,
1347116068784009216,alenaschillerov,"Obě tyto daně totiž lidé často vyřizují v papírové podobě s aktivní pomocí pracovníků @Financnisprava. A v současné době je určitě správné, aby lidé na finanční úřad, ale třeba ani na poštu, nemuseli.",FALSE,1408164626,1347116067190169601,Twitter Web App,cs,2021-01-07T09:41:13.000Z,1408164626,FALSE,FALSE,"","Brno, Česká republika",https://pbs.twimg.com/profile_images/1421150921975795712/yu1uaRfs_normal.jpg,"Nesouhlasím s tím, co říkáte, ale až do smrti budu hájit Vaše právo to říkat.",Alena Schillerová,2013-05-06T16:32:47.000Z,,2,20,1,3718,175,40154,220,,,,,
1347116067190169601,alenaschillerov,"Přiznání k dani z nemovitých věcí a k dani silniční podáte bez rizika sankce až do 1. dubna. Ke stejnému datu silniční daň i zaplatíte, daň z nemovitých věcí se platí standardně do 1. června. K posunutí termínů o 2 měsíce jsme se rozhodli kvůli pokračujícím dopadům šíření Covidu.",FALSE,1408164626,1347116067190169601,Twitter Web App,cs,2021-01-07T09:41:13.000Z,,FALSE,FALSE,"","Brno, Česká republika",https://pbs.twimg.com/profile_images/1421150921975795712/yu1uaRfs_normal.jpg,"Nesouhlasím s tím, co říkáte, ale až do smrti budu hájit Vaše právo to říkat.",Alena Schillerová,2013-05-06T16:32:47.000Z,,7,20,1,3718,175,40154,220,,,,,
1347057635246411783,AndrejBabis,I firmly believe that these incidents should cease.,FALSE,713035525,1347057634076196867,Twitter Web App,en,2021-01-07T05:49:02.000Z,713035525,FALSE,TRUE,https://t.co/gBCJS8I2Z2,,https://pbs.twimg.com/profile_images/1415915729040314370/WHBP4JHt_normal.jpg,Občan ČR,Andrej Babiš,2012-07-23T20:12:03.000Z,,1,22,1,13960,777,453866,242,,,,,
1347057634076196867,AndrejBabis,What happened in USA is unacceptable and unprecedented attack on democracy. Four lives were needlessly lost and the core democratic process has been disrupted. I have always condemned violence and chaos like this. Transition of power needs to be smooth and peaceful.,FALSE,713035525,1347057634076196867,Twitter Web App,en,2021-01-07T05:49:01.000Z,,FALSE,TRUE,https://t.co/gBCJS8I2Z2,,https://pbs.twimg.com/profile_images/1415915729040314370/WHBP4JHt_normal.jpg,Občan ČR,Andrej Babiš,2012-07-23T20:12:03.000Z,,13,115,22,13960,777,453866,242,,,,,
1347055573821513728,AndrejBabis,"Co se stalo ve Spojených státech, je bezprecedentní útok na demokracii, při kterém zemřeli čtyři lidé. Předání moci mezi prezidenty musí být vždy plynulé a klidné. Pevně doufám, že tyto incidenty nebudou pokračovat.",FALSE,713035525,1347055573821513728,Twitter Web App,cs,2021-01-07T05:40:50.000Z,,FALSE,TRUE,https://t.co/gBCJS8I2Z2,,https://pbs.twimg.com/profile_images/1415915729040314370/WHBP4JHt_normal.jpg,Občan ČR,Andrej Babiš,2012-07-23T20:12:03.000Z,,24,444,44,13960,777,453866,242,,,,,
1346952343695273987,tomio_cz,"Invaze imigrantů do EU pokračuje. Na Kypru úřady zadržely loď s 55 migranty na palubě, píše Kronen Zeitung. Počet migrantů na Kypr dramaticky vzrostl. V roce 2019 to bylo 10 tis. osob, pritom jeste v roce 2016 to bylo jen 2936 osob. Údaje za rok 2020 jeste nejsou k dispozici. https://t.co/iu3WhlH0ef",FALSE,1710527172,1346952343695273987,Twitter for iPad,cs,2021-01-06T22:50:38.000Z,,FALSE,FALSE,https://t.co/Ulv7TykfZL,,https://pbs.twimg.com/profile_images/808994525385519104/2MBupdXy_normal.jpg,"Oficiální twitter předsedy hnutí Svoboda a přímá demokracie (SPD) Tomia Okamury. Více na https://t.co/4VbQWYGZMJ, https://t.co/Ulv7TykfZL",Tomio Okamura,2013-08-29T17:24:17.000Z,,6,74,1,6129,167,29612,174,,,,,
1346942006132572161,jhamacek,"Scény z Kapitolu jsou šokující. Ukazují, kam až vede politika eskalace napětí ve společnosti, snaha o polarizaci a naprostá neochota přijmout výsledek demokratických voleb. Doufám, že se bezpečnostním jednotkám velmi rychle podaří obnovit pořádek.",FALSE,20664874,1346942006132572161,Twitter for iPhone,cs,2021-01-06T22:09:33.000Z,,FALSE,FALSE,https://t.co/egejlTRQs6,Česká republika,https://pbs.twimg.com/profile_images/1272874484576464897/M1nOy19-_normal.jpg,"Předseda @CSSD, ministr vnitra 🇨🇿 | Czech Interior Minister | Leader of the Czech Social Democratic Party",Jan Hamáček,2009-02-12T09:44:43.000Z,,20,434,8,3916,353,89990,484,,,,,
1346920453097598980,Vit_Rakusan,"Zákaz vycházení ve večerních hodinách, zablokované dveře Kapitolu, postřelený člověk. To je realita v USA. Ukázka toho, kam až se může dojít při rozdělování společnosti. Nezbývá než držet palce ať to neskončí oběťmi na životech.",FALSE,715102844270080000,1346920453097598980,TweetDeck,cs,2021-01-06T20:43:55.000Z,,FALSE,FALSE,"",Czech Republic,https://pbs.twimg.com/profile_images/1410299936034410503/2UbUmM9O_normal.jpg,Předseda @STANCZ.,Vít Rakušan ⚫️⬛️,2016-03-30T09:06:18.000Z,,7,461,1,1422,116,37864,331,,,,,
1346869880520384512,alenaschillerov,"V pátek 8. ledna budou finanční úřady otevřeny v čase 8:00-17:00. V pondělí 11. ledna dokonce 8:00-18:00. Chceme, aby žádný zájemce o paušální daň nepřišel zkrátka. Další příležitost totiž bude mít až za rok. A byla by škoda přijít o šanci zbavit se administrativy a papírování.",FALSE,1408164626,1346869878318313472,Twitter Web App,cs,2021-01-06T17:22:57.000Z,1408164626,FALSE,FALSE,"","Brno, Česká republika",https://pbs.twimg.com/profile_images/1421150921975795712/yu1uaRfs_normal.jpg,"Nesouhlasím s tím, co říkáte, ale až do smrti budu hájit Vaše právo to říkat.",Alena Schillerová,2013-05-06T16:32:47.000Z,,1,18,2,3718,175,40154,220,,,,,
